,subject,list,item,input,output,study,recall,repeat,intrusion,prior_list,prior_input,word,corr_rule_numeric,rel_subj_boundary,block,run,points,subid,recalled
21387,66d83fb0c75a948077515b49,4,dam,,14.0,False,True,0,True,3.0,10.0,dam,2.0,3.0,18.0,3.0,0.0,66d83fb0c75a948077515b49,False
21388,66d83fb0c75a948077515b49,4,donut,32.0,,True,False,0,False,,,donut,1.0,2.0,29.0,4.0,0.0,66d83fb0c75a948077515b49,False
21389,66d83fb0c75a948077515b49,4,door,31.0,,True,False,0,False,,,door,1.0,1.0,29.0,4.0,1.0,66d83fb0c75a948077515b49,False
21390,66d83fb0c75a948077515b49,4,egg,4.0,,True,False,0,False,,,egg,0.0,3.0,25.0,4.0,1.0,66d83fb0c75a948077515b49,False
21391,66d83fb0c75a948077515b49,4,emu,34.0,,True,False,0,False,,,emu,1.0,-2.0,29.0,4.0,1.0,66d83fb0c75a948077515b49,False
21392,66d83fb0c75a948077515b49,4,fence,28.0,,True,False,0,False,,,fence,0.0,-2.0,28.0,4.0,1.0,66d83fb0c75a948077515b49,False
21393,66d83fb0c75a948077515b49,4,flute,16.0,,True,False,0,False,,,flute,3.0,0.0,27.0,4.0,0.0,66d83fb0c75a948077515b49,False
21394,66d83fb0c75a948077515b49,4,fork,38.0,18.0,True,True,0,False,,,fork,2.0,2.0,30.0,4.0,1.0,66d83fb0c75a948077515b49,True
21395,66d83fb0c75a948077515b49,4,fox,18.0,,True,False,0,False,,,fox,3.0,2.0,27.0,4.0,1.0,66d83fb0c75a948077515b49,False
21396,66d83fb0c75a948077515b49,4,frog,37.0,,True,False,0,False,,,frog,2.0,1.0,30.0,4.0,1.0,66d83fb0c75a948077515b49,False
21397,66d83fb0c75a948077515b49,4,gazelle,56.0,1.0,True,True,0,False,,,gazelle,3.0,5.0,32.0,4.0,1.0,66d83fb0c75a948077515b49,True
21398,66d83fb0c75a948077515b49,4,goat,,13.0,False,True,0,True,2.0,51.0,goat,0.0,2.0,16.0,2.0,1.0,66d83fb0c75a948077515b49,False
21399,66d83fb0c75a948077515b49,4,harmonica,11.0,,True,False,0,False,,,harmonica,2.0,-5.0,26.0,4.0,1.0,66d83fb0c75a948077515b49,False
21400,66d83fb0c75a948077515b49,4,highway,3.0,,True,False,0,False,,,highway,0.0,2.0,25.0,4.0,1.0,66d83fb0c75a948077515b49,False
21401,66d83fb0c75a948077515b49,4,jar,9.0,,True,False,0,False,,,jar,2.0,-7.0,26.0,4.0,1.0,66d83fb0c75a948077515b49,False
21402,66d83fb0c75a948077515b49,4,lipstick,2.0,,True,False,0,False,,,lipstick,0.0,1.0,25.0,4.0,1.0,66d83fb0c75a948077515b49,False
21403,66d83fb0c75a948077515b49,4,maze,25.0,,True,False,0,False,,,maze,0.0,2.0,28.0,4.0,1.0,66d83fb0c75a948077515b49,False
21404,66d83fb0c75a948077515b49,4,mule,42.0,9.0,True,True,0,False,,,mule,2.0,-1.0,30.0,4.0,1.0,66d83fb0c75a948077515b49,True
21405,66d83fb0c75a948077515b49,4,mushroom,20.0,,True,False,0,False,,,mushroom,3.0,-3.0,27.0,4.0,0.0,66d83fb0c75a948077515b49,False
21406,66d83fb0c75a948077515b49,4,napkin,24.0,,True,False,0,False,,,napkin,0.0,1.0,28.0,4.0,1.0,66d83fb0c75a948077515b49,False
21407,66d83fb0c75a948077515b49,4,notebook,14.0,,True,False,0,False,,,notebook,2.0,-2.0,26.0,4.0,1.0,66d83fb0c75a948077515b49,False
21408,66d83fb0c75a948077515b49,4,pear,23.0,,True,False,0,False,,,pear,0.0,0.0,28.0,4.0,0.0,66d83fb0c75a948077515b49,False
21409,66d83fb0c75a948077515b49,4,pelican,26.0,,True,False,0,False,,,pelican,0.0,3.0,28.0,4.0,0.0,66d83fb0c75a948077515b49,False
21410,66d83fb0c75a948077515b49,4,plate,17.0,4.0,True,True,0,False,,,plate,3.0,1.0,27.0,4.0,0.0,66d83fb0c75a948077515b49,True
21411,66d83fb0c75a948077515b49,4,pub,35.0,,True,False,0,False,,,pub,1.0,-1.0,29.0,4.0,1.0,66d83fb0c75a948077515b49,False
21412,66d83fb0c75a948077515b49,4,puppy,55.0,2.0,True,True,0,False,,,puppy,3.0,4.0,32.0,4.0,1.0,66d83fb0c75a948077515b49,True
21413,66d83fb0c75a948077515b49,4,purse,,11.0,False,True,0,True,3.0,22.0,purse,1.0,0.0,20.0,3.0,0.0,66d83fb0c75a948077515b49,False
21414,66d83fb0c75a948077515b49,4,rat,19.0,,True,False,0,False,,,rat,3.0,3.0,27.0,4.0,1.0,66d83fb0c75a948077515b49,False
21415,66d83fb0c75a948077515b49,4,redwood,54.0,,True,False,0,False,,,redwood,3.0,3.0,32.0,4.0,1.0,66d83fb0c75a948077515b49,False
21416,66d83fb0c75a948077515b49,4,road,10.0,7.0,True,True,0,False,,,road,2.0,-6.0,26.0,4.0,1.0,66d83fb0c75a948077515b49,True
21417,66d83fb0c75a948077515b49,4,road,10.0,16.0,False,True,1,False,,,road,2.0,-6.0,26.0,4.0,1.0,66d83fb0c75a948077515b49,False
21418,66d83fb0c75a948077515b49,4,rug,41.0,,True,False,0,False,,,rug,2.0,-2.0,30.0,4.0,1.0,66d83fb0c75a948077515b49,False
21419,66d83fb0c75a948077515b49,4,sail,52.0,,True,False,0,False,,,sail,3.0,1.0,32.0,4.0,0.0,66d83fb0c75a948077515b49,False
21420,66d83fb0c75a948077515b49,4,sea,22.0,,True,False,0,False,,,sea,3.0,-1.0,27.0,4.0,1.0,66d83fb0c75a948077515b49,False
21421,66d83fb0c75a948077515b49,4,shed,,10.0,False,True,0,True,2.0,31.0,shed,1.0,2.0,13.0,2.0,0.0,66d83fb0c75a948077515b49,False
21422,66d83fb0c75a948077515b49,4,skunk,8.0,,True,False,0,False,,,skunk,0.0,7.0,25.0,4.0,1.0,66d83fb0c75a948077515b49,False
21423,66d83fb0c75a948077515b49,4,sky,44.0,,True,False,0,False,,,sky,1.0,1.0,31.0,4.0,1.0,66d83fb0c75a948077515b49,False
21424,66d83fb0c75a948077515b49,4,spatula,15.0,,True,False,0,False,,,spatula,2.0,-1.0,26.0,4.0,1.0,66d83fb0c75a948077515b49,False
21425,66d83fb0c75a948077515b49,4,stove,1.0,,True,False,0,False,,,stove,0.0,0.0,25.0,4.0,0.0,66d83fb0c75a948077515b49,False
21426,66d83fb0c75a948077515b49,4,straw,53.0,,True,False,0,False,,,straw,3.0,2.0,32.0,4.0,0.0,66d83fb0c75a948077515b49,False
21427,66d83fb0c75a948077515b49,4,street,30.0,,True,False,0,False,,,street,1.0,0.0,29.0,4.0,0.0,66d83fb0c75a948077515b49,False
21428,66d83fb0c75a948077515b49,4,sun,13.0,,True,False,0,False,,,sun,2.0,-3.0,26.0,4.0,1.0,66d83fb0c75a948077515b49,False
21429,66d83fb0c75a948077515b49,4,suv,49.0,6.0,True,True,0,False,,,suv,1.0,-2.0,31.0,4.0,1.0,66d83fb0c75a948077515b49,True
21430,66d83fb0c75a948077515b49,4,throne,27.0,,True,False,0,False,,,throne,0.0,-3.0,28.0,4.0,1.0,66d83fb0c75a948077515b49,False
21431,66d83fb0c75a948077515b49,4,ticket,50.0,,True,False,0,False,,,ticket,1.0,-1.0,31.0,4.0,1.0,66d83fb0c75a948077515b49,False
21432,66d83fb0c75a948077515b49,4,wall,7.0,,True,False,0,False,,,wall,0.0,6.0,25.0,4.0,1.0,66d83fb0c75a948077515b49,False
21433,66d83fb0c75a948077515b49,4,zebra,12.0,,True,False,0,False,,,zebra,2.0,-4.0,26.0,4.0,1.0,66d83fb0c75a948077515b49,False
21434,66dc77e9c8ff2a83c89d9bc6,1,alligator,5.0,,True,False,0,False,,,alligator,1.0,-3.0,1.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21435,66dc77e9c8ff2a83c89d9bc6,1,ark,15.0,,True,False,0,False,,,ark,3.0,-2.0,2.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21436,66dc77e9c8ff2a83c89d9bc6,1,aspen,19.0,,True,False,0,False,,,aspen,2.0,2.0,3.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21437,66dc77e9c8ff2a83c89d9bc6,1,bench,48.0,,True,False,0,False,,,bench,2.0,2.0,7.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21438,66dc77e9c8ff2a83c89d9bc6,1,buffalo,,1.0,False,True,0,True,,,buffalo,1.0,-2.0,11.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21439,66dc77e9c8ff2a83c89d9bc6,1,bunny,10.0,,True,False,0,False,,,bunny,3.0,2.0,2.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21440,66dc77e9c8ff2a83c89d9bc6,1,burger,13.0,,True,False,0,False,,,burger,3.0,-4.0,2.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21441,66dc77e9c8ff2a83c89d9bc6,1,canyon,16.0,,True,False,0,False,,,canyon,2.0,-1.0,3.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21442,66dc77e9c8ff2a83c89d9bc6,1,card,55.0,,True,False,0,False,,,card,0.0,-2.0,8.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21443,66dc77e9c8ff2a83c89d9bc6,1,chair,43.0,,True,False,0,False,,,chair,3.0,1.0,6.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21444,66dc77e9c8ff2a83c89d9bc6,1,cigarette,53.0,,True,False,0,False,,,cigarette,0.0,1.0,8.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21445,66dc77e9c8ff2a83c89d9bc6,1,cliff,30.0,,True,False,0,False,,,cliff,0.0,5.0,4.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21446,66dc77e9c8ff2a83c89d9bc6,1,cloud,49.0,,True,False,0,False,,,cloud,2.0,3.0,7.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21447,66dc77e9c8ff2a83c89d9bc6,1,cog,51.0,,True,False,0,False,,,cog,0.0,-1.0,8.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21448,66dc77e9c8ff2a83c89d9bc6,1,compass,33.0,,True,False,0,False,,,compass,1.0,-4.0,5.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21449,66dc77e9c8ff2a83c89d9bc6,1,cup,29.0,,True,False,0,False,,,cup,0.0,4.0,4.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21450,66dc77e9c8ff2a83c89d9bc6,1,duck,44.0,,True,False,0,False,,,duck,3.0,2.0,6.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21451,66dc77e9c8ff2a83c89d9bc6,1,eel,42.0,,True,False,0,False,,,eel,3.0,0.0,6.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21452,66dc77e9c8ff2a83c89d9bc6,1,flamingo,54.0,,True,False,0,False,,,flamingo,0.0,2.0,8.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21453,66dc77e9c8ff2a83c89d9bc6,1,flute,21.0,,True,False,0,False,,,flute,2.0,4.0,3.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21454,66dc77e9c8ff2a83c89d9bc6,1,goat,39.0,,True,False,0,False,,,goat,3.0,2.0,6.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21455,66dc77e9c8ff2a83c89d9bc6,1,grizzly,7.0,,True,False,0,False,,,grizzly,1.0,-1.0,1.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21456,66dc77e9c8ff2a83c89d9bc6,1,hamster,9.0,,True,False,0,False,,,hamster,3.0,1.0,2.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21457,66dc77e9c8ff2a83c89d9bc6,1,harmonica,12.0,,True,False,0,False,,,harmonica,3.0,4.0,2.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21458,66dc77e9c8ff2a83c89d9bc6,1,hook,,2.0,False,True,0,True,,,hook,1.0,-1.0,15.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21459,66dc77e9c8ff2a83c89d9bc6,1,horse,1.0,,True,False,0,False,,,horse,1.0,0.0,1.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21460,66dc77e9c8ff2a83c89d9bc6,1,hose,18.0,,True,False,0,False,,,hose,2.0,1.0,3.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21461,66dc77e9c8ff2a83c89d9bc6,1,hospital,34.0,,True,False,0,False,,,hospital,1.0,-3.0,5.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21462,66dc77e9c8ff2a83c89d9bc6,1,jar,14.0,,True,False,0,False,,,jar,3.0,-3.0,2.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21463,66dc77e9c8ff2a83c89d9bc6,1,labrador,52.0,,True,False,0,False,,,labrador,0.0,0.0,8.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21464,66dc77e9c8ff2a83c89d9bc6,1,lamb,25.0,,True,False,0,False,,,lamb,0.0,0.0,4.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21465,66dc77e9c8ff2a83c89d9bc6,1,lock,41.0,,True,False,0,False,,,lock,3.0,-1.0,6.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21466,66dc77e9c8ff2a83c89d9bc6,1,meadow,8.0,,True,False,0,False,,,meadow,3.0,0.0,2.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21467,66dc77e9c8ff2a83c89d9bc6,1,mint,50.0,,True,False,0,False,,,mint,2.0,-2.0,7.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21468,66dc77e9c8ff2a83c89d9bc6,1,napkin,17.0,,True,False,0,False,,,napkin,2.0,0.0,3.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21469,66dc77e9c8ff2a83c89d9bc6,1,nectarine,36.0,,True,False,0,False,,,nectarine,1.0,-1.0,5.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21470,66dc77e9c8ff2a83c89d9bc6,1,oasis,46.0,6.0,True,True,0,False,,,oasis,2.0,0.0,7.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,True
21471,66dc77e9c8ff2a83c89d9bc6,1,ocean,26.0,4.0,True,True,0,False,,,ocean,0.0,1.0,4.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,True
21472,66dc77e9c8ff2a83c89d9bc6,1,pool,22.0,7.0,True,True,0,False,,,pool,2.0,-3.0,3.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,True
21473,66dc77e9c8ff2a83c89d9bc6,1,ring,24.0,,True,False,0,False,,,ring,0.0,-1.0,4.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21474,66dc77e9c8ff2a83c89d9bc6,1,sea,11.0,5.0,True,True,0,False,,,sea,3.0,3.0,2.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,True
21475,66dc77e9c8ff2a83c89d9bc6,1,seed,40.0,,True,False,0,False,,,seed,3.0,-2.0,6.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21476,66dc77e9c8ff2a83c89d9bc6,1,sheet,38.0,,True,False,0,False,,,sheet,3.0,1.0,6.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21477,66dc77e9c8ff2a83c89d9bc6,1,skate,32.0,,True,False,0,False,,,skate,1.0,-5.0,5.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21478,66dc77e9c8ff2a83c89d9bc6,1,skunk,35.0,,True,False,0,False,,,skunk,1.0,-2.0,5.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21479,66dc77e9c8ff2a83c89d9bc6,1,snake,6.0,,True,False,0,False,,,snake,1.0,-2.0,1.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21480,66dc77e9c8ff2a83c89d9bc6,1,store,31.0,,True,False,0,False,,,store,1.0,6.0,5.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21481,66dc77e9c8ff2a83c89d9bc6,1,suv,28.0,,True,False,0,False,,,suv,0.0,3.0,4.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21482,66dc77e9c8ff2a83c89d9bc6,1,swamp,56.0,,True,False,0,False,,,swamp,0.0,-1.0,8.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21483,66dc77e9c8ff2a83c89d9bc6,1,tent,3.0,,True,False,0,False,,,tent,1.0,2.0,1.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21484,66dc77e9c8ff2a83c89d9bc6,1,tree,23.0,3.0,True,True,0,False,,,tree,2.0,-2.0,3.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,True
21485,66dc77e9c8ff2a83c89d9bc6,1,trowel,47.0,,True,False,0,False,,,trowel,2.0,1.0,7.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21486,66dc77e9c8ff2a83c89d9bc6,1,truck,4.0,,True,False,0,False,,,truck,1.0,3.0,1.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21487,66dc77e9c8ff2a83c89d9bc6,1,tulip,20.0,,True,False,0,False,,,tulip,2.0,3.0,3.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21488,66dc77e9c8ff2a83c89d9bc6,1,tundra,27.0,,True,False,0,False,,,tundra,0.0,2.0,4.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21489,66dc77e9c8ff2a83c89d9bc6,1,vulture,37.0,,True,False,0,False,,,vulture,1.0,0.0,5.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21490,66dc77e9c8ff2a83c89d9bc6,1,wasp,2.0,,True,False,0,False,,,wasp,1.0,1.0,1.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21491,66dc77e9c8ff2a83c89d9bc6,1,woman,45.0,,True,False,0,False,,,woman,2.0,-1.0,7.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21492,66dc77e9c8ff2a83c89d9bc6,2,anteater,22.0,,True,False,0,False,,,anteater,0.0,-1.0,12.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21493,66dc77e9c8ff2a83c89d9bc6,2,axe,34.0,,True,False,0,False,,,axe,2.0,2.0,13.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21494,66dc77e9c8ff2a83c89d9bc6,2,bear,35.0,,True,False,0,False,,,bear,2.0,3.0,13.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21495,66dc77e9c8ff2a83c89d9bc6,2,berry,50.0,,True,False,0,False,,,berry,2.0,0.0,16.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21496,66dc77e9c8ff2a83c89d9bc6,2,brick,30.0,,True,False,0,False,,,brick,2.0,-2.0,13.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21497,66dc77e9c8ff2a83c89d9bc6,2,buffalo,21.0,,True,False,0,False,,,buffalo,1.0,-2.0,11.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21498,66dc77e9c8ff2a83c89d9bc6,2,building,19.0,,True,False,0,False,,,building,1.0,3.0,11.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21499,66dc77e9c8ff2a83c89d9bc6,2,casino,9.0,,True,False,0,False,,,casino,0.0,1.0,10.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21500,66dc77e9c8ff2a83c89d9bc6,2,chimp,14.0,,True,False,0,False,,,chimp,0.0,-2.0,10.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21501,66dc77e9c8ff2a83c89d9bc6,2,chin,24.0,,True,False,0,False,,,chin,0.0,1.0,12.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21502,66dc77e9c8ff2a83c89d9bc6,2,cigar,6.0,,True,False,0,False,,,cigar,3.0,-2.0,9.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21503,66dc77e9c8ff2a83c89d9bc6,2,cog,,6.0,False,True,0,True,1.0,51.0,cog,0.0,-1.0,8.0,1.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21504,66dc77e9c8ff2a83c89d9bc6,2,crab,32.0,,True,False,0,False,,,crab,2.0,0.0,13.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21505,66dc77e9c8ff2a83c89d9bc6,2,cucumber,38.0,,True,False,0,False,,,cucumber,3.0,-3.0,14.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21506,66dc77e9c8ff2a83c89d9bc6,2,dock,12.0,1.0,True,True,0,False,,,dock,0.0,4.0,10.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,True
21507,66dc77e9c8ff2a83c89d9bc6,2,egg,13.0,,True,False,0,False,,,egg,0.0,-3.0,10.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21508,66dc77e9c8ff2a83c89d9bc6,2,faucet,2.0,,True,False,0,False,,,faucet,3.0,1.0,9.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21509,66dc77e9c8ff2a83c89d9bc6,2,fort,4.0,,True,False,0,False,,,fort,3.0,3.0,9.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21510,66dc77e9c8ff2a83c89d9bc6,2,garage,26.0,,True,False,0,False,,,garage,0.0,3.0,12.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21511,66dc77e9c8ff2a83c89d9bc6,2,glacier,27.0,,True,False,0,False,,,glacier,0.0,4.0,12.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21512,66dc77e9c8ff2a83c89d9bc6,2,glass,51.0,,True,False,0,False,,,glass,2.0,1.0,16.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21513,66dc77e9c8ff2a83c89d9bc6,2,hangar,36.0,,True,False,0,False,,,hangar,3.0,4.0,14.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21514,66dc77e9c8ff2a83c89d9bc6,2,headphones,23.0,,True,False,0,False,,,headphones,0.0,0.0,12.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21515,66dc77e9c8ff2a83c89d9bc6,2,hill,31.0,,True,False,0,False,,,hill,2.0,-1.0,13.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21516,66dc77e9c8ff2a83c89d9bc6,2,hook,43.0,,True,False,0,False,,,hook,1.0,-1.0,15.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21517,66dc77e9c8ff2a83c89d9bc6,2,house,46.0,,True,False,0,False,,,house,1.0,2.0,15.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21518,66dc77e9c8ff2a83c89d9bc6,2,kiwi,15.0,,True,False,0,False,,,kiwi,0.0,-1.0,10.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21519,66dc77e9c8ff2a83c89d9bc6,2,lighter,28.0,,True,False,0,False,,,lighter,2.0,-4.0,13.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21520,66dc77e9c8ff2a83c89d9bc6,2,lily,55.0,,True,False,0,False,,,lily,2.0,-2.0,16.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21521,66dc77e9c8ff2a83c89d9bc6,2,manatee,11.0,,True,False,0,False,,,manatee,0.0,3.0,10.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21522,66dc77e9c8ff2a83c89d9bc6,2,mite,45.0,,True,False,0,False,,,mite,1.0,1.0,15.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21523,66dc77e9c8ff2a83c89d9bc6,2,nose,8.0,,True,False,0,False,,,nose,0.0,0.0,10.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21524,66dc77e9c8ff2a83c89d9bc6,2,oasis,,5.0,False,True,0,True,1.0,46.0,oasis,2.0,0.0,7.0,1.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21525,66dc77e9c8ff2a83c89d9bc6,2,orca,56.0,,True,False,0,False,,,orca,2.0,-1.0,16.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21526,66dc77e9c8ff2a83c89d9bc6,2,orchid,16.0,,True,False,0,False,,,orchid,1.0,0.0,11.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21527,66dc77e9c8ff2a83c89d9bc6,2,ostrich,5.0,,True,False,0,False,,,ostrich,3.0,-3.0,9.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21528,66dc77e9c8ff2a83c89d9bc6,2,pelican,54.0,,True,False,0,False,,,pelican,2.0,-3.0,16.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21529,66dc77e9c8ff2a83c89d9bc6,2,pencil,17.0,,True,False,0,False,,,pencil,1.0,1.0,11.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21530,66dc77e9c8ff2a83c89d9bc6,2,pinecone,49.0,,True,False,0,False,,,pinecone,1.0,-1.0,15.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21531,66dc77e9c8ff2a83c89d9bc6,2,plate,40.0,,True,False,0,False,,,plate,3.0,-1.0,14.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21532,66dc77e9c8ff2a83c89d9bc6,2,pond,47.0,,True,False,0,False,,,pond,1.0,3.0,15.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21533,66dc77e9c8ff2a83c89d9bc6,2,pub,1.0,,True,False,0,False,,,pub,3.0,0.0,9.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,False
21534,66dc77e9c8ff2a83c89d9bc6,2,quail,10.0,3.0,True,True,0,False,,,quail,0.0,2.0,10.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,True
21535,66dc77e9c8ff2a83c89d9bc6,2,rake,29.0,,True,False,0,False,,,rake,2.0,-3.0,13.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21536,66dc77e9c8ff2a83c89d9bc6,2,sail,53.0,2.0,True,True,0,False,,,sail,2.0,3.0,16.0,2.0,0.0,66dc77e9c8ff2a83c89d9bc6,True
21537,66dc77e9c8ff2a83c89d9bc6,2,sandal,18.0,,True,False,0,False,,,sandal,1.0,2.0,11.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21538,66dc77e9c8ff2a83c89d9bc6,2,school,37.0,,True,False,0,False,,,school,3.0,-4.0,14.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21539,66dc77e9c8ff2a83c89d9bc6,2,sink,25.0,,True,False,0,False,,,sink,0.0,2.0,12.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21540,66dc77e9c8ff2a83c89d9bc6,2,sleigh,48.0,,True,False,0,False,,,sleigh,1.0,-2.0,15.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21541,66dc77e9c8ff2a83c89d9bc6,2,snail,42.0,,True,False,0,False,,,snail,3.0,1.0,14.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
21542,66dc77e9c8ff2a83c89d9bc6,2,star,7.0,4.0,True,True,0,False,,,star,3.0,-1.0,9.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,True
21543,66dc77e9c8ff2a83c89d9bc6,2,stool,20.0,,True,False,0,False,,,stool,1.0,-3.0,11.0,2.0,1.0,66dc77e9c8ff2a83c89d9bc6,False
