,subject,list,item,input,output,study,recall,repeat,intrusion,prior_list,prior_input,word,corr_rule_numeric,rel_subj_boundary,block,run,points,sona_id
179,65cba317504938f6ca5272f5,4,seahorse,4.0,3.0,True,True,0,False,,,seahorse,2.0,-4.0,25.0,4.0,1.0,65cba317504938f6ca5272f5
180,65cba317504938f6ca5272f5,4,grape,5.0,2.0,True,True,0,False,,,grape,2.0,-3.0,25.0,4.0,1.0,65cba317504938f6ca5272f5
181,65cba317504938f6ca5272f5,4,anteater,6.0,4.0,True,True,0,False,,,anteater,2.0,-2.0,25.0,4.0,1.0,65cba317504938f6ca5272f5
182,65cba317504938f6ca5272f5,4,axe,7.0,,True,False,0,False,,,axe,2.0,-1.0,25.0,4.0,1.0,65cba317504938f6ca5272f5
183,65cba317504938f6ca5272f5,4,donut,8.0,,True,False,0,False,,,donut,0.0,0.0,26.0,4.0,0.0,65cba317504938f6ca5272f5
184,65cba317504938f6ca5272f5,4,broom,9.0,,True,False,0,False,,,broom,0.0,1.0,26.0,4.0,0.0,65cba317504938f6ca5272f5
185,65cba317504938f6ca5272f5,4,hippo,10.0,,True,False,0,False,,,hippo,0.0,2.0,26.0,4.0,0.0,65cba317504938f6ca5272f5
186,65cba317504938f6ca5272f5,4,leopard,11.0,,True,False,0,False,,,leopard,0.0,3.0,26.0,4.0,1.0,65cba317504938f6ca5272f5
187,65cba317504938f6ca5272f5,4,almond,12.0,,True,False,0,False,,,almond,0.0,-2.0,26.0,4.0,1.0,65cba317504938f6ca5272f5
188,65cba317504938f6ca5272f5,4,broccoli,13.0,13.0,True,True,0,False,,,broccoli,0.0,-1.0,26.0,4.0,1.0,65cba317504938f6ca5272f5
189,65cba317504938f6ca5272f5,4,butterfly,14.0,,True,False,0,False,,,butterfly,3.0,0.0,27.0,4.0,0.0,65cba317504938f6ca5272f5
190,65cba317504938f6ca5272f5,4,watch,15.0,,True,False,0,False,,,watch,3.0,1.0,27.0,4.0,0.0,65cba317504938f6ca5272f5
191,65cba317504938f6ca5272f5,4,emu,16.0,1.0,True,True,0,False,,,emu,3.0,2.0,27.0,4.0,0.0,65cba317504938f6ca5272f5
192,65cba317504938f6ca5272f5,4,glacier,17.0,,True,False,0,False,,,glacier,3.0,3.0,27.0,4.0,0.0,65cba317504938f6ca5272f5
193,65cba317504938f6ca5272f5,4,kayak,18.0,,True,False,0,False,,,kayak,3.0,-3.0,27.0,4.0,1.0,65cba317504938f6ca5272f5
194,65cba317504938f6ca5272f5,4,suv,19.0,,True,False,0,False,,,suv,3.0,-2.0,27.0,4.0,1.0,65cba317504938f6ca5272f5
195,65cba317504938f6ca5272f5,4,necklace,20.0,,True,False,0,False,,,necklace,3.0,-1.0,27.0,4.0,1.0,65cba317504938f6ca5272f5
196,65cba317504938f6ca5272f5,4,doll,21.0,,True,False,0,False,,,doll,1.0,0.0,28.0,4.0,0.0,65cba317504938f6ca5272f5
197,65cba317504938f6ca5272f5,4,boot,22.0,,True,False,0,False,,,boot,1.0,1.0,28.0,4.0,0.0,65cba317504938f6ca5272f5
198,65cba317504938f6ca5272f5,4,farm,23.0,,True,False,0,False,,,farm,1.0,2.0,28.0,4.0,0.0,65cba317504938f6ca5272f5
199,65cba317504938f6ca5272f5,4,table,24.0,,True,False,0,False,,,table,1.0,3.0,28.0,4.0,1.0,65cba317504938f6ca5272f5
200,65cba317504938f6ca5272f5,4,floor,25.0,,True,False,0,False,,,floor,1.0,4.0,28.0,4.0,1.0,65cba317504938f6ca5272f5
201,65cba317504938f6ca5272f5,4,cow,26.0,,True,False,0,False,,,cow,1.0,-3.0,28.0,4.0,0.0,65cba317504938f6ca5272f5
202,65cba317504938f6ca5272f5,4,peanut,27.0,,True,False,0,False,,,peanut,1.0,-2.0,28.0,4.0,1.0,65cba317504938f6ca5272f5
203,65cba317504938f6ca5272f5,4,lip,28.0,,True,False,0,False,,,lip,1.0,-1.0,28.0,4.0,1.0,65cba317504938f6ca5272f5
204,65cba317504938f6ca5272f5,4,toe,29.0,,True,False,0,False,,,toe,2.0,0.0,29.0,4.0,0.0,65cba317504938f6ca5272f5
205,65cba317504938f6ca5272f5,4,wasp,30.0,,True,False,0,False,,,wasp,2.0,1.0,29.0,4.0,1.0,65cba317504938f6ca5272f5
206,65cba317504938f6ca5272f5,4,key,31.0,,True,False,0,False,,,key,2.0,2.0,29.0,4.0,0.0,65cba317504938f6ca5272f5
207,65cba317504938f6ca5272f5,4,oasis,32.0,6.0,True,True,0,False,,,oasis,2.0,3.0,29.0,4.0,0.0,65cba317504938f6ca5272f5
208,65cba317504938f6ca5272f5,4,ant,33.0,5.0,True,True,0,False,,,ant,2.0,4.0,29.0,4.0,1.0,65cba317504938f6ca5272f5
209,65cba317504938f6ca5272f5,4,lamb,34.0,,True,False,0,False,,,lamb,2.0,-3.0,29.0,4.0,1.0,65cba317504938f6ca5272f5
210,65cba317504938f6ca5272f5,4,lake,35.0,,True,False,0,False,,,lake,2.0,-2.0,29.0,4.0,1.0,65cba317504938f6ca5272f5
211,65cba317504938f6ca5272f5,4,shell,36.0,,True,False,0,False,,,shell,2.0,-1.0,29.0,4.0,1.0,65cba317504938f6ca5272f5
212,65cba317504938f6ca5272f5,4,daisy,37.0,,True,False,0,False,,,daisy,3.0,0.0,30.0,4.0,0.0,65cba317504938f6ca5272f5
213,65cba317504938f6ca5272f5,4,cup,38.0,,True,False,0,False,,,cup,3.0,1.0,30.0,4.0,0.0,65cba317504938f6ca5272f5
214,65cba317504938f6ca5272f5,4,bell,39.0,,True,False,0,False,,,bell,3.0,2.0,30.0,4.0,1.0,65cba317504938f6ca5272f5
215,65cba317504938f6ca5272f5,4,pearl,40.0,,True,False,0,False,,,pearl,3.0,3.0,30.0,4.0,0.0,65cba317504938f6ca5272f5
216,65cba317504938f6ca5272f5,4,room,41.0,8.0,True,True,0,False,,,room,3.0,-3.0,30.0,4.0,1.0,65cba317504938f6ca5272f5
217,65cba317504938f6ca5272f5,4,room,41.0,9.0,False,True,1,False,,,room,3.0,-3.0,30.0,4.0,1.0,65cba317504938f6ca5272f5
218,65cba317504938f6ca5272f5,4,car,42.0,12.0,True,True,0,False,,,car,3.0,-2.0,30.0,4.0,1.0,65cba317504938f6ca5272f5
219,65cba317504938f6ca5272f5,4,meadow,43.0,,True,False,0,False,,,meadow,3.0,-1.0,30.0,4.0,0.0,65cba317504938f6ca5272f5
220,65cba317504938f6ca5272f5,4,hamster,44.0,,True,False,0,False,,,hamster,0.0,0.0,31.0,4.0,0.0,65cba317504938f6ca5272f5
221,65cba317504938f6ca5272f5,4,spatula,45.0,,True,False,0,False,,,spatula,0.0,1.0,31.0,4.0,1.0,65cba317504938f6ca5272f5
222,65cba317504938f6ca5272f5,4,grill,46.0,,True,False,0,False,,,grill,0.0,2.0,31.0,4.0,0.0,65cba317504938f6ca5272f5
223,65cba317504938f6ca5272f5,4,swamp,47.0,,True,False,0,False,,,swamp,0.0,3.0,31.0,4.0,0.0,65cba317504938f6ca5272f5
224,65cba317504938f6ca5272f5,4,scooter,48.0,,True,False,0,False,,,scooter,0.0,4.0,31.0,4.0,0.0,65cba317504938f6ca5272f5
225,65cba317504938f6ca5272f5,4,compass,49.0,,True,False,0,False,,,compass,0.0,5.0,31.0,4.0,0.0,65cba317504938f6ca5272f5
226,65cba317504938f6ca5272f5,4,door,50.0,,True,False,0,False,,,door,0.0,6.0,31.0,4.0,0.0,65cba317504938f6ca5272f5
227,65cba317504938f6ca5272f5,4,yacht,51.0,,True,False,0,False,,,yacht,1.0,7.0,32.0,4.0,1.0,65cba317504938f6ca5272f5
228,65cba317504938f6ca5272f5,4,street,52.0,7.0,True,True,0,False,,,street,1.0,8.0,32.0,4.0,1.0,65cba317504938f6ca5272f5
229,65cba317504938f6ca5272f5,4,reef,53.0,,True,False,0,False,,,reef,1.0,9.0,32.0,4.0,1.0,65cba317504938f6ca5272f5
230,65cba317504938f6ca5272f5,4,tiger,54.0,,True,False,0,False,,,tiger,1.0,10.0,32.0,4.0,1.0,65cba317504938f6ca5272f5
231,65cba317504938f6ca5272f5,4,donkey,55.0,,True,False,0,False,,,donkey,1.0,11.0,32.0,4.0,1.0,65cba317504938f6ca5272f5
232,65cba317504938f6ca5272f5,4,bowtie,56.0,,True,False,0,False,,,bowtie,1.0,12.0,32.0,4.0,1.0,65cba317504938f6ca5272f5
233,65cba317504938f6ca5272f5,4,tree,,10.0,False,True,0,True,3.0,10.0,tree,2.0,3.0,18.0,3.0,1.0,65cba317504938f6ca5272f5
234,65cba317504938f6ca5272f5,4,book,,11.0,False,True,0,True,3.0,46.0,book,0.0,3.0,23.0,3.0,1.0,65cba317504938f6ca5272f5
0,65d863e56337aa59292ccd66,1,building,1.0,,True,False,0,False,,,building,2.0,0.0,1.0,1.0,0.0,65d863e56337aa59292ccd66
1,65d863e56337aa59292ccd66,1,pond,2.0,,True,False,0,False,,,pond,2.0,1.0,1.0,1.0,0.0,65d863e56337aa59292ccd66
2,65d863e56337aa59292ccd66,1,sock,3.0,,True,False,0,False,,,sock,2.0,2.0,1.0,1.0,0.0,65d863e56337aa59292ccd66
3,65d863e56337aa59292ccd66,1,mint,4.0,,True,False,0,False,,,mint,2.0,3.0,1.0,1.0,1.0,65d863e56337aa59292ccd66
4,65d863e56337aa59292ccd66,1,moon,5.0,,True,False,0,False,,,moon,2.0,-2.0,1.0,1.0,0.0,65d863e56337aa59292ccd66
5,65d863e56337aa59292ccd66,1,tape,6.0,,True,False,0,False,,,tape,2.0,-1.0,1.0,1.0,0.0,65d863e56337aa59292ccd66
6,65d863e56337aa59292ccd66,1,carrot,7.0,,True,False,0,False,,,carrot,1.0,0.0,2.0,1.0,0.0,65d863e56337aa59292ccd66
7,65d863e56337aa59292ccd66,1,fly,8.0,,True,False,0,False,,,fly,1.0,1.0,2.0,1.0,1.0,65d863e56337aa59292ccd66
8,65d863e56337aa59292ccd66,1,daisy,9.0,,True,False,0,False,,,daisy,1.0,2.0,2.0,1.0,1.0,65d863e56337aa59292ccd66
9,65d863e56337aa59292ccd66,1,ticket,10.0,,True,False,0,False,,,ticket,1.0,3.0,2.0,1.0,0.0,65d863e56337aa59292ccd66
10,65d863e56337aa59292ccd66,1,dime,11.0,,True,False,0,False,,,dime,1.0,-2.0,2.0,1.0,1.0,65d863e56337aa59292ccd66
11,65d863e56337aa59292ccd66,1,dolphin,12.0,,True,False,0,False,,,dolphin,1.0,-1.0,2.0,1.0,1.0,65d863e56337aa59292ccd66
12,65d863e56337aa59292ccd66,1,meadow,13.0,,True,False,0,False,,,meadow,0.0,0.0,3.0,1.0,0.0,65d863e56337aa59292ccd66
13,65d863e56337aa59292ccd66,1,funnel,14.0,,True,False,0,False,,,funnel,0.0,1.0,3.0,1.0,1.0,65d863e56337aa59292ccd66
14,65d863e56337aa59292ccd66,1,burger,15.0,,True,False,0,False,,,burger,0.0,2.0,3.0,1.0,1.0,65d863e56337aa59292ccd66
15,65d863e56337aa59292ccd66,1,sky,16.0,,True,False,0,False,,,sky,0.0,3.0,3.0,1.0,1.0,65d863e56337aa59292ccd66
16,65d863e56337aa59292ccd66,1,pole,17.0,,True,False,0,False,,,pole,0.0,4.0,3.0,1.0,0.0,65d863e56337aa59292ccd66
17,65d863e56337aa59292ccd66,1,cashew,18.0,,True,False,0,False,,,cashew,0.0,5.0,3.0,1.0,0.0,65d863e56337aa59292ccd66
18,65d863e56337aa59292ccd66,1,zoo,19.0,,True,False,0,False,,,zoo,0.0,6.0,3.0,1.0,1.0,65d863e56337aa59292ccd66
19,65d863e56337aa59292ccd66,1,panda,20.0,,True,False,0,False,,,panda,0.0,7.0,3.0,1.0,0.0,65d863e56337aa59292ccd66
20,65d863e56337aa59292ccd66,1,tomato,21.0,,True,False,0,False,,,tomato,3.0,8.0,4.0,1.0,1.0,65d863e56337aa59292ccd66
21,65d863e56337aa59292ccd66,1,orange,22.0,,True,False,0,False,,,orange,3.0,-7.0,4.0,1.0,1.0,65d863e56337aa59292ccd66
22,65d863e56337aa59292ccd66,1,orca,23.0,,True,False,0,False,,,orca,3.0,-6.0,4.0,1.0,1.0,65d863e56337aa59292ccd66
23,65d863e56337aa59292ccd66,1,moose,24.0,,True,False,0,False,,,moose,3.0,-5.0,4.0,1.0,1.0,65d863e56337aa59292ccd66
24,65d863e56337aa59292ccd66,1,bluejay,25.0,,True,False,0,False,,,bluejay,3.0,-4.0,4.0,1.0,1.0,65d863e56337aa59292ccd66
25,65d863e56337aa59292ccd66,1,foot,26.0,,True,False,0,False,,,foot,3.0,-3.0,4.0,1.0,1.0,65d863e56337aa59292ccd66
26,65d863e56337aa59292ccd66,1,fork,27.0,,True,False,0,False,,,fork,3.0,-2.0,4.0,1.0,1.0,65d863e56337aa59292ccd66
27,65d863e56337aa59292ccd66,1,goose,28.0,,True,False,0,False,,,goose,3.0,-1.0,4.0,1.0,1.0,65d863e56337aa59292ccd66
28,65d863e56337aa59292ccd66,1,truck,29.0,,True,False,0,False,,,truck,0.0,0.0,5.0,1.0,0.0,65d863e56337aa59292ccd66
29,65d863e56337aa59292ccd66,1,plum,30.0,,True,False,0,False,,,plum,0.0,1.0,5.0,1.0,1.0,65d863e56337aa59292ccd66
30,65d863e56337aa59292ccd66,1,clip,31.0,,True,False,0,False,,,clip,0.0,2.0,5.0,1.0,1.0,65d863e56337aa59292ccd66
31,65d863e56337aa59292ccd66,1,bull,32.0,,True,False,0,False,,,bull,0.0,3.0,5.0,1.0,1.0,65d863e56337aa59292ccd66
32,65d863e56337aa59292ccd66,1,bracelet,33.0,,True,False,0,False,,,bracelet,0.0,-3.0,5.0,1.0,1.0,65d863e56337aa59292ccd66
33,65d863e56337aa59292ccd66,1,skate,34.0,,True,False,0,False,,,skate,0.0,-2.0,5.0,1.0,1.0,65d863e56337aa59292ccd66
34,65d863e56337aa59292ccd66,1,sleigh,35.0,,True,False,0,False,,,sleigh,0.0,-1.0,5.0,1.0,0.0,65d863e56337aa59292ccd66
35,65d863e56337aa59292ccd66,1,shed,36.0,,True,False,0,False,,,shed,3.0,0.0,6.0,1.0,0.0,65d863e56337aa59292ccd66
36,65d863e56337aa59292ccd66,1,jukebox,37.0,,True,False,0,False,,,jukebox,3.0,1.0,6.0,1.0,1.0,65d863e56337aa59292ccd66
37,65d863e56337aa59292ccd66,1,star,38.0,,True,False,0,False,,,star,3.0,2.0,6.0,1.0,1.0,65d863e56337aa59292ccd66
38,65d863e56337aa59292ccd66,1,sea,39.0,,True,False,0,False,,,sea,3.0,3.0,6.0,1.0,1.0,65d863e56337aa59292ccd66
39,65d863e56337aa59292ccd66,1,radish,40.0,,True,False,0,False,,,radish,3.0,-3.0,6.0,1.0,0.0,65d863e56337aa59292ccd66
40,65d863e56337aa59292ccd66,1,kangaroo,41.0,,True,False,0,False,,,kangaroo,3.0,-2.0,6.0,1.0,0.0,65d863e56337aa59292ccd66
41,65d863e56337aa59292ccd66,1,coin,42.0,,True,False,0,False,,,coin,3.0,-1.0,6.0,1.0,1.0,65d863e56337aa59292ccd66
42,65d863e56337aa59292ccd66,1,lip,43.0,,True,False,0,False,,,lip,2.0,0.0,7.0,1.0,0.0,65d863e56337aa59292ccd66
43,65d863e56337aa59292ccd66,1,note,44.0,,True,False,0,False,,,note,2.0,1.0,7.0,1.0,0.0,65d863e56337aa59292ccd66
44,65d863e56337aa59292ccd66,1,hangar,45.0,12.0,True,True,0,False,,,hangar,2.0,2.0,7.0,1.0,0.0,65d863e56337aa59292ccd66
45,65d863e56337aa59292ccd66,1,pencil,46.0,,True,False,0,False,,,pencil,2.0,3.0,7.0,1.0,0.0,65d863e56337aa59292ccd66
46,65d863e56337aa59292ccd66,1,glasses,47.0,,True,False,0,False,,,glasses,2.0,-3.0,7.0,1.0,0.0,65d863e56337aa59292ccd66
47,65d863e56337aa59292ccd66,1,date,48.0,10.0,True,True,0,False,,,date,2.0,-2.0,7.0,1.0,0.0,65d863e56337aa59292ccd66
48,65d863e56337aa59292ccd66,1,date,48.0,18.0,False,True,1,False,,,date,2.0,-2.0,7.0,1.0,0.0,65d863e56337aa59292ccd66
49,65d863e56337aa59292ccd66,1,gorilla,49.0,9.0,True,True,0,False,,,gorilla,2.0,-1.0,7.0,1.0,1.0,65d863e56337aa59292ccd66
50,65d863e56337aa59292ccd66,1,mussel,50.0,,True,False,0,False,,,mussel,1.0,0.0,8.0,1.0,0.0,65d863e56337aa59292ccd66
51,65d863e56337aa59292ccd66,1,lock,51.0,,True,False,0,False,,,lock,1.0,1.0,8.0,1.0,0.0,65d863e56337aa59292ccd66
52,65d863e56337aa59292ccd66,1,human,52.0,,True,False,0,False,,,human,1.0,2.0,8.0,1.0,1.0,65d863e56337aa59292ccd66
53,65d863e56337aa59292ccd66,1,windmill,53.0,,True,False,0,False,,,windmill,1.0,3.0,8.0,1.0,0.0,65d863e56337aa59292ccd66
54,65d863e56337aa59292ccd66,1,walnut,54.0,,True,False,0,False,,,walnut,1.0,4.0,8.0,1.0,0.0,65d863e56337aa59292ccd66
55,65d863e56337aa59292ccd66,1,tornado,55.0,,True,False,0,False,,,tornado,1.0,5.0,8.0,1.0,1.0,65d863e56337aa59292ccd66
56,65d863e56337aa59292ccd66,1,lamb,56.0,,True,False,0,False,,,lamb,1.0,6.0,8.0,1.0,1.0,65d863e56337aa59292ccd66
57,65d863e56337aa59292ccd66,1,donut,,1.0,False,True,0,True,,,donut,3.0,0.0,14.0,2.0,0.0,65d863e56337aa59292ccd66
58,65d863e56337aa59292ccd66,1,donut,,15.0,False,True,1,True,,,donut,3.0,0.0,14.0,2.0,0.0,65d863e56337aa59292ccd66
59,65d863e56337aa59292ccd66,1,nest,,2.0,False,True,0,True,,,nest,1.0,2.0,22.0,3.0,0.0,65d863e56337aa59292ccd66
60,65d863e56337aa59292ccd66,1,father,,3.0,False,True,0,True,,,father,2.0,-4.0,21.0,3.0,1.0,65d863e56337aa59292ccd66
61,65d863e56337aa59292ccd66,1,car,,4.0,False,True,0,True,,,car,2.0,2.0,31.0,4.0,1.0,65d863e56337aa59292ccd66
62,65d863e56337aa59292ccd66,1,tree,,5.0,False,True,0,True,,,tree,3.0,3.0,10.0,2.0,1.0,65d863e56337aa59292ccd66
63,65d863e56337aa59292ccd66,1,tree,,8.0,False,True,1,True,,,tree,3.0,3.0,10.0,2.0,1.0,65d863e56337aa59292ccd66
64,65d863e56337aa59292ccd66,1,tree,,22.0,False,True,2,True,,,tree,3.0,3.0,10.0,2.0,1.0,65d863e56337aa59292ccd66
65,65d863e56337aa59292ccd66,1,sun,,6.0,False,True,0,True,,,sun,0.0,0.0,17.0,3.0,0.0,65d863e56337aa59292ccd66
66,65d863e56337aa59292ccd66,1,ant,,7.0,False,True,0,True,,,ant,2.0,3.0,29.0,4.0,1.0,65d863e56337aa59292ccd66
67,65d863e56337aa59292ccd66,1,egg,,11.0,False,True,0,True,,,egg,1.0,-1.0,30.0,4.0,1.0,65d863e56337aa59292ccd66
68,65d863e56337aa59292ccd66,1,egg,,21.0,False,True,1,True,,,egg,1.0,-1.0,30.0,4.0,1.0,65d863e56337aa59292ccd66
69,65d863e56337aa59292ccd66,1,plane,,13.0,False,True,0,True,,,plane,1.0,0.0,20.0,3.0,0.0,65d863e56337aa59292ccd66
70,65d863e56337aa59292ccd66,1,deer,,14.0,False,True,0,True,,,deer,2.0,-2.0,29.0,4.0,0.0,65d863e56337aa59292ccd66
71,65d863e56337aa59292ccd66,1,corn,,16.0,False,True,0,True,,,corn,3.0,-6.0,25.0,4.0,0.0,65d863e56337aa59292ccd66
72,65d863e56337aa59292ccd66,1,corn,,17.0,False,True,1,True,,,corn,3.0,-6.0,25.0,4.0,0.0,65d863e56337aa59292ccd66
73,65d863e56337aa59292ccd66,1,fence,,19.0,False,True,0,True,,,fence,2.0,1.0,31.0,4.0,1.0,65d863e56337aa59292ccd66
74,65d863e56337aa59292ccd66,1,world,,20.0,False,True,0,True,,,world,2.0,-2.0,13.0,2.0,0.0,65d863e56337aa59292ccd66
75,65d863e56337aa59292ccd66,2,mango,1.0,,True,False,0,False,,,mango,0.0,-5.0,9.0,2.0,1.0,65d863e56337aa59292ccd66
76,65d863e56337aa59292ccd66,2,highway,2.0,,True,False,0,False,,,highway,0.0,-4.0,9.0,2.0,1.0,65d863e56337aa59292ccd66
77,65d863e56337aa59292ccd66,2,suv,3.0,,True,False,0,False,,,suv,0.0,-3.0,9.0,2.0,1.0,65d863e56337aa59292ccd66
78,65d863e56337aa59292ccd66,2,trowel,4.0,,True,False,0,False,,,trowel,0.0,-2.0,9.0,2.0,1.0,65d863e56337aa59292ccd66
79,65d863e56337aa59292ccd66,2,tooth,5.0,,True,False,0,False,,,tooth,0.0,-1.0,9.0,2.0,1.0,65d863e56337aa59292ccd66
80,65d863e56337aa59292ccd66,2,beak,6.0,,True,False,0,False,,,beak,0.0,0.0,9.0,2.0,0.0,65d863e56337aa59292ccd66
81,65d863e56337aa59292ccd66,2,mushroom,7.0,,True,False,0,False,,,mushroom,0.0,1.0,9.0,2.0,1.0,65d863e56337aa59292ccd66
82,65d863e56337aa59292ccd66,2,almond,8.0,,True,False,0,False,,,almond,0.0,-1.0,9.0,2.0,1.0,65d863e56337aa59292ccd66
83,65d863e56337aa59292ccd66,2,tulip,9.0,,True,False,0,False,,,tulip,3.0,0.0,10.0,2.0,0.0,65d863e56337aa59292ccd66
84,65d863e56337aa59292ccd66,2,dock,10.0,,True,False,0,False,,,dock,3.0,1.0,10.0,2.0,1.0,65d863e56337aa59292ccd66
85,65d863e56337aa59292ccd66,2,yacht,11.0,,True,False,0,False,,,yacht,3.0,2.0,10.0,2.0,1.0,65d863e56337aa59292ccd66
86,65d863e56337aa59292ccd66,2,tree,12.0,4.0,True,True,0,False,,,tree,3.0,3.0,10.0,2.0,1.0,65d863e56337aa59292ccd66
87,65d863e56337aa59292ccd66,2,shell,13.0,,True,False,0,False,,,shell,3.0,-3.0,10.0,2.0,1.0,65d863e56337aa59292ccd66
88,65d863e56337aa59292ccd66,2,lipstick,14.0,,True,False,0,False,,,lipstick,3.0,-2.0,10.0,2.0,1.0,65d863e56337aa59292ccd66
89,65d863e56337aa59292ccd66,2,ape,15.0,,True,False,0,False,,,ape,3.0,-1.0,10.0,2.0,1.0,65d863e56337aa59292ccd66
90,65d863e56337aa59292ccd66,2,woman,16.0,,True,False,0,False,,,woman,1.0,0.0,11.0,2.0,0.0,65d863e56337aa59292ccd66
91,65d863e56337aa59292ccd66,2,aspen,17.0,,True,False,0,False,,,aspen,1.0,1.0,11.0,2.0,0.0,65d863e56337aa59292ccd66
92,65d863e56337aa59292ccd66,2,cheetah,18.0,,True,False,0,False,,,cheetah,1.0,2.0,11.0,2.0,1.0,65d863e56337aa59292ccd66
93,65d863e56337aa59292ccd66,2,onion,19.0,,True,False,0,False,,,onion,1.0,3.0,11.0,2.0,0.0,65d863e56337aa59292ccd66
94,65d863e56337aa59292ccd66,2,sail,20.0,5.0,True,True,0,False,,,sail,1.0,-3.0,11.0,2.0,1.0,65d863e56337aa59292ccd66
95,65d863e56337aa59292ccd66,2,giraffe,21.0,,True,False,0,False,,,giraffe,1.0,-2.0,11.0,2.0,0.0,65d863e56337aa59292ccd66
96,65d863e56337aa59292ccd66,2,couch,22.0,,True,False,0,False,,,couch,1.0,-1.0,11.0,2.0,1.0,65d863e56337aa59292ccd66
97,65d863e56337aa59292ccd66,2,chipmunk,23.0,,True,False,0,False,,,chipmunk,0.0,0.0,12.0,2.0,0.0,65d863e56337aa59292ccd66
98,65d863e56337aa59292ccd66,2,glass,24.0,,True,False,0,False,,,glass,0.0,1.0,12.0,2.0,0.0,65d863e56337aa59292ccd66
99,65d863e56337aa59292ccd66,2,cave,25.0,,True,False,0,False,,,cave,0.0,2.0,12.0,2.0,0.0,65d863e56337aa59292ccd66
100,65d863e56337aa59292ccd66,2,pineapple,26.0,,True,False,0,False,,,pineapple,0.0,3.0,12.0,2.0,0.0,65d863e56337aa59292ccd66
101,65d863e56337aa59292ccd66,2,house,27.0,,True,False,0,False,,,house,0.0,-2.0,12.0,2.0,1.0,65d863e56337aa59292ccd66
102,65d863e56337aa59292ccd66,2,moth,28.0,,True,False,0,False,,,moth,0.0,-1.0,12.0,2.0,1.0,65d863e56337aa59292ccd66
103,65d863e56337aa59292ccd66,2,necklace,29.0,,True,False,0,False,,,necklace,2.0,0.0,13.0,2.0,0.0,65d863e56337aa59292ccd66
104,65d863e56337aa59292ccd66,2,hawk,30.0,,True,False,0,False,,,hawk,2.0,1.0,13.0,2.0,0.0,65d863e56337aa59292ccd66
105,65d863e56337aa59292ccd66,2,farm,31.0,,True,False,0,False,,,farm,2.0,2.0,13.0,2.0,1.0,65d863e56337aa59292ccd66
106,65d863e56337aa59292ccd66,2,tent,32.0,,True,False,0,False,,,tent,2.0,3.0,13.0,2.0,1.0,65d863e56337aa59292ccd66
107,65d863e56337aa59292ccd66,2,tank,33.0,,True,False,0,False,,,tank,2.0,-3.0,13.0,2.0,1.0,65d863e56337aa59292ccd66
108,65d863e56337aa59292ccd66,2,world,34.0,3.0,True,True,0,False,,,world,2.0,-2.0,13.0,2.0,0.0,65d863e56337aa59292ccd66
109,65d863e56337aa59292ccd66,2,zebra,35.0,,True,False,0,False,,,zebra,2.0,-1.0,13.0,2.0,1.0,65d863e56337aa59292ccd66
110,65d863e56337aa59292ccd66,2,donut,36.0,,True,False,0,False,,,donut,3.0,0.0,14.0,2.0,0.0,65d863e56337aa59292ccd66
111,65d863e56337aa59292ccd66,2,rat,37.0,,True,False,0,False,,,rat,3.0,1.0,14.0,2.0,1.0,65d863e56337aa59292ccd66
112,65d863e56337aa59292ccd66,2,bunny,38.0,,True,False,0,False,,,bunny,3.0,2.0,14.0,2.0,1.0,65d863e56337aa59292ccd66
113,65d863e56337aa59292ccd66,2,vulture,39.0,,True,False,0,False,,,vulture,3.0,3.0,14.0,2.0,1.0,65d863e56337aa59292ccd66
114,65d863e56337aa59292ccd66,2,store,40.0,,True,False,0,False,,,store,3.0,4.0,14.0,2.0,1.0,65d863e56337aa59292ccd66
115,65d863e56337aa59292ccd66,2,lime,41.0,,True,False,0,False,,,lime,3.0,-3.0,14.0,2.0,1.0,65d863e56337aa59292ccd66
116,65d863e56337aa59292ccd66,2,jet,42.0,1.0,True,True,0,False,,,jet,3.0,-2.0,14.0,2.0,1.0,65d863e56337aa59292ccd66
117,65d863e56337aa59292ccd66,2,horse,43.0,,True,False,0,False,,,horse,3.0,-1.0,14.0,2.0,1.0,65d863e56337aa59292ccd66
118,65d863e56337aa59292ccd66,2,key,44.0,,True,False,0,False,,,key,2.0,0.0,15.0,2.0,0.0,65d863e56337aa59292ccd66
119,65d863e56337aa59292ccd66,2,hook,45.0,,True,False,0,False,,,hook,2.0,1.0,15.0,2.0,1.0,65d863e56337aa59292ccd66
120,65d863e56337aa59292ccd66,2,spear,46.0,,True,False,0,False,,,spear,2.0,2.0,15.0,2.0,1.0,65d863e56337aa59292ccd66
121,65d863e56337aa59292ccd66,2,book,47.0,,True,False,0,False,,,book,2.0,3.0,15.0,2.0,1.0,65d863e56337aa59292ccd66
122,65d863e56337aa59292ccd66,2,pretzel,48.0,,True,False,0,False,,,pretzel,2.0,-2.0,15.0,2.0,0.0,65d863e56337aa59292ccd66
123,65d863e56337aa59292ccd66,2,tuna,49.0,,True,False,0,False,,,tuna,2.0,-1.0,15.0,2.0,1.0,65d863e56337aa59292ccd66
124,65d863e56337aa59292ccd66,2,nose,50.0,9.0,True,True,0,False,,,nose,1.0,0.0,16.0,2.0,0.0,65d863e56337aa59292ccd66
125,65d863e56337aa59292ccd66,2,bike,51.0,,True,False,0,False,,,bike,1.0,1.0,16.0,2.0,0.0,65d863e56337aa59292ccd66
